web-scraper-order,web-scraper-start-url,company,company-href,model,model-href
"1555570151-700","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","V11 (V11 Pro)","https://www.gsmarena.com/vivo_v11_(v11_pro)-9298.php"
"1555570104-76","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","SL5011 Spark LTE","https://www.gsmarena.com/verykool_sl5011_spark_lte-7921.php"
"1555570170-910","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto E4","https://www.gsmarena.com/motorola_moto_e4-8721.php"
"1555570205-1196","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy A80","https://www.gsmarena.com/samsung_galaxy_a80-9659.php"
"1555570205-1199","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy A50","https://www.gsmarena.com/samsung_galaxy_a50-9554.php"
"1555570111-121","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","View Max","https://www.gsmarena.com/wiko_view_max-9330.php"
"1555570165-813","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Redmi Go","https://www.gsmarena.com/xiaomi_redmi_go-9534.php"
"1555570104-50","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","s5527 Alpha Pro","https://www.gsmarena.com/verykool_s5527_alpha_pro-8828.php"
"1555570193-1056","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia XA1","https://www.gsmarena.com/sony_xperia_xa1-8596.php"
"1555570167-877","https://www.gsmarena.com/","Lenovo","https://www.gsmarena.com/lenovo-phones-73.php","A Plus","https://www.gsmarena.com/lenovo_a_plus-8320.php"
"1555570121-284","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","Grand M2","https://www.gsmarena.com/blu_grand_m2-8906.php"
"1555570121-288","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","Touchbook M7","https://www.gsmarena.com/blu_touchbook_m7-8845.php"
"1555570167-875","https://www.gsmarena.com/","Lenovo","https://www.gsmarena.com/lenovo-phones-73.php","A6600","https://www.gsmarena.com/lenovo_a6600-8375.php"
"1555570151-712","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","V9 Youth","https://www.gsmarena.com/vivo_v9_youth-9167.php"
"1555570129-391","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Hardcase H501S","https://www.gsmarena.com/energizer_hardcase_h501s-9559.php"
"1555570108-99","https://www.gsmarena.com/","Panasonic","https://www.gsmarena.com/panasonic-phones-6.php","Eluga X1 Pro","https://www.gsmarena.com/panasonic_eluga_x1_pro-9356.php"
"1555570114-183","https://www.gsmarena.com/","Tecno","https://www.gsmarena.com/tecno-phones-120.php","Phantom 8","https://www.gsmarena.com/tecno_phantom_8-9440.php"
"1555570158-752","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","F7 Youth","https://www.gsmarena.com/oppo_f7_youth-9208.php"
"1555570134-472","https://www.gsmarena.com/","Microsoft","https://www.gsmarena.com/microsoft-phones-64.php","Kin Two","https://www.gsmarena.com/microsoft_kin_two-3266.php"
"1555570190-1019","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","K4 (2017)","https://www.gsmarena.com/lg_k4_(2017)-8489.php"
"1555570145-631","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","Bold Touch 9900","https://www.gsmarena.com/blackberry_bold_touch_9900-3116.php"
"1555570123-321","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Canvas Spark 4G Q4201","https://www.gsmarena.com/micromax_canvas_spark_4g_q4201-8431.php"
"1555570199-1135","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","nova 3","https://www.gsmarena.com/huawei_nova_3-9267.php"
"1555570160-796","https://www.gsmarena.com/","Honor","https://www.gsmarena.com/honor-phones-121.php","6C Pro","https://www.gsmarena.com/honor_6c_pro-8856.php"
"1555570134-457","https://www.gsmarena.com/","Microsoft","https://www.gsmarena.com/microsoft-phones-64.php","Lumia 640 XL Dual SIM","https://www.gsmarena.com/microsoft_lumia_640_xl_dual_sim-7085.php"
"1555570104-60","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","s5007 Lotus Plus","https://www.gsmarena.com/verykool_s5007_lotus_plus-8654.php"
"1555570132-429","https://www.gsmarena.com/","Vodafone","https://www.gsmarena.com/vodafone-phones-53.php","Smart N8","https://www.gsmarena.com/vodafone_smart_n8-8723.php"
"1555570151-681","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","iQOO","https://www.gsmarena.com/vivo_iqoo-9613.php"
"1555570129-409","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Power Max P20","https://www.gsmarena.com/energizer_power_max_p20-9195.php"
"1555570129-382","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Power Max P8100S","https://www.gsmarena.com/energizer_power_max_p8100s-9590.php"
"1555570151-688","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Z1 Lite","https://www.gsmarena.com/vivo_z1_lite-9402.php"
"1555570165-836","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Black Shark","https://www.gsmarena.com/xiaomi_black_shark-9164.php"
"1555570193-1052","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia L1","https://www.gsmarena.com/sony_xperia_l1-8619.php"
"1555570137-484","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","nubia Red Magic","https://www.gsmarena.com/zte_nubia_red_magic-9174.php"
"1555570158-762","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","R11s Plus","https://www.gsmarena.com/oppo_r11s_plus-8927.php"
"1555570125-355","https://www.gsmarena.com/","Lava","https://www.gsmarena.com/lava-phones-94.php","X28","https://www.gsmarena.com/lava_x28-8340.php"
"1555570132-441","https://www.gsmarena.com/","Vodafone","https://www.gsmarena.com/vodafone-phones-53.php","Smart 4 max","https://www.gsmarena.com/vodafone_smart_4_max-6937.php"
"1555570108-111","https://www.gsmarena.com/","Panasonic","https://www.gsmarena.com/panasonic-phones-6.php","P99","https://www.gsmarena.com/panasonic_p99-8878.php"
"1555570167-854","https://www.gsmarena.com/","Lenovo","https://www.gsmarena.com/lenovo-phones-73.php","K9","https://www.gsmarena.com/lenovo_k9-9371.php"
"1555570121-271","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","Vivo XL3 Plus","https://www.gsmarena.com/blu_vivo_xl3_plus-9131.php"
"1555570147-661","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","M5s","https://www.gsmarena.com/meizu_m5s-8500.php"
"1555570199-1116","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","Y7 (2019)","https://www.gsmarena.com/huawei_y7_(2019)-9625.php"
"1555570111-145","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","Tommy","https://www.gsmarena.com/wiko_tommy-8203.php"
"1555570129-407","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Energy E11","https://www.gsmarena.com/energizer_energy_e11-9239.php"
"1555570197-1103","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","105 Dual SIM (2015)","https://www.gsmarena.com/nokia_105_dual_sim_(2015)-7272.php"
"1555570170-891","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","One Power (P30 Note)","https://www.gsmarena.com/motorola_one_power_(p30_note)-9221.php"
"1555570153-720","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","5T","https://www.gsmarena.com/oneplus_5t-8912.php"
"1555570172-969","https://www.gsmarena.com/","HTC","https://www.gsmarena.com/htc-phones-45.php","Desire 728 dual sim","https://www.gsmarena.com/htc_desire_728_dual_sim-7753.php"
"1555570160-777","https://www.gsmarena.com/","Honor","https://www.gsmarena.com/honor-phones-121.php","Tab 5","https://www.gsmarena.com/honor_tab_5-9619.php"
"1555570114-179","https://www.gsmarena.com/","Tecno","https://www.gsmarena.com/tecno-phones-120.php","Camon CX Manchester City LE","https://www.gsmarena.com/tecno_camon_cx_manchester_city_le-9446.php"
"1555570197-1081","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","8110 4G","https://www.gsmarena.com/nokia_8110_4g-9089.php"
"1555570123-308","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Selfie 2 Q4311","https://www.gsmarena.com/micromax_selfie_2_q4311-8795.php"
"1555570190-1006","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","G Pad IV 8.0 FHD","https://www.gsmarena.com/lg_g_pad_iv_8_0_fhd-8780.php"
"1555570160-791","https://www.gsmarena.com/","Honor","https://www.gsmarena.com/honor-phones-121.php","7A","https://www.gsmarena.com/honor_7a-9075.php"
"1555570123-304","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Bharat 2+","https://www.gsmarena.com/micromax_bharat_2+-8917.php"
"1555570125-347","https://www.gsmarena.com/","Lava","https://www.gsmarena.com/lava-phones-94.php","X19","https://www.gsmarena.com/lava_x19-8510.php"
"1555570147-674","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","M3","https://www.gsmarena.com/meizu_m3-8062.php"
"1555570129-404","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Hardcase H500S","https://www.gsmarena.com/energizer_hardcase_h500s-9242.php"
"1555570203-1182","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","Watch Edition 38mm (1st gen)","https://www.gsmarena.com/apple_watch_edition_38mm_(1st_gen)-7697.php"
"1555570104-75","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","s5030 Helix II","https://www.gsmarena.com/verykool_s5030_helix_ii-8172.php"
"1555570199-1129","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","MediaPad T5","https://www.gsmarena.com/huawei_mediapad_t5-9412.php"
"1555570123-328","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Canvas Amaze 2 E457","https://www.gsmarena.com/micromax_canvas_amaze_2_e457-8257.php"
"1555570129-386","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Ultimate U630S Pop","https://www.gsmarena.com/energizer_ultimate_u630s_pop-9547.php"
"1555570205-1259","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy Xcover 4","https://www.gsmarena.com/samsung_galaxy_xcover_4-8577.php"
"1555570205-1222","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy On6","https://www.gsmarena.com/samsung_galaxy_on6-9260.php"
"1555570165-829","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Mi 8 Explorer","https://www.gsmarena.com/xiaomi_mi_8_explorer-9218.php"
"1555570190-987","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","G7 Fit","https://www.gsmarena.com/lg_g7_fit-9305.php"
"1555570205-1213","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy A6s","https://www.gsmarena.com/samsung_galaxy_a6s-9352.php"
"1555570114-169","https://www.gsmarena.com/","Tecno","https://www.gsmarena.com/tecno-phones-120.php","Pouvoir 2 Pro","https://www.gsmarena.com/tecno_pouvoir_2_pro-9458.php"
"1555570121-263","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","C6","https://www.gsmarena.com/blu_c6-9254.php"
"1555570145-599","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","Evolve","https://www.gsmarena.com/blackberry_evolve-9281.php"
"1555570121-286","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","S1","https://www.gsmarena.com/blu_s1-8865.php"
"1555570129-383","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Power Max P18K Pop","https://www.gsmarena.com/energizer_power_max_p18k_pop-9573.php"
"1555570145-602","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","Aurora","https://www.gsmarena.com/blackberry_aurora-8612.php"
"1555570190-1025","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","X5","https://www.gsmarena.com/lg_x5-8183.php"
"1555570114-159","https://www.gsmarena.com/","Tecno","https://www.gsmarena.com/tecno-phones-120.php","Camon iACE2X","https://www.gsmarena.com/tecno_camon_iace2x-9577.php"
"1555570116-185","https://www.gsmarena.com/","Infinix","https://www.gsmarena.com/infinix-phones-119.php","Zero 6 Pro","https://www.gsmarena.com/infinix_zero_6_pro-9657.php"
"1555570205-1239","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy J2 (2017)","https://www.gsmarena.com/samsung_galaxy_j2_(2017)-8900.php"
"1555570205-1251","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy J5 (2017)","https://www.gsmarena.com/samsung_galaxy_j5_(2017)-8705.php"
"1555570118-243","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Liquid Z200","https://www.gsmarena.com/acer_liquid_z200-6422.php"
"1555570116-194","https://www.gsmarena.com/","Infinix","https://www.gsmarena.com/infinix-phones-119.php","Smart 2","https://www.gsmarena.com/infinix_smart_2-9430.php"
"1555570137-509","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","nubia M2 Play","https://www.gsmarena.com/zte_nubia_m2_play-8726.php"
"1555570193-1046","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia XA2","https://www.gsmarena.com/sony_xperia_xa2-8986.php"
"1555570132-432","https://www.gsmarena.com/","Vodafone","https://www.gsmarena.com/vodafone-phones-53.php","Smart Platinum 7","https://www.gsmarena.com/vodafone_smart_platinum_7-8154.php"
"1555570165-812","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Mi 9","https://www.gsmarena.com/xiaomi_mi_9-9507.php"
